age,gender,sleep_hours,daily_steps,heart_rate,calories_burned,stress_level,water_intake,exercise_minutes,wellness_score
42.0,Other,6.0,17741.0,78.0,3327.0,3.0,1.68,92.0,83.59
25.0,Female,8.9,3168.0,87.0,1902.0,8.0,1.81,125.0,56.38
20.0,Female,5.4,1474.0,103.0,3077.0,2.0,2.49,30.0,57.22
71.0,Female,7.7,10859.0,59.0,2020.0,10.0,1.11,113.0,58.41
72.0,Female,7.5,1463.0,59.0,3237.0,1.0,2.16,17.0,61.31
60.0,Female,4.7,4490.0,92.0,3238.0,9.0,2.77,59.0,56.66
23.0,Female,5.7,9600.0,54.0,3006.0,2.0,2.04,56.0,75.91
34.0,,5.9,5699.0,76.0,3582.0,1.0,2.84,104.0,85.4
20.0,Female,7.5,5675.0,80.0,2527.0,1.0,3.04,55.0,81.78
20.0,Male,6.3,7017.0,74.0,3245.0,8.0,2.73,107.0,62.95
32.0,Other,6.7,12733.0,82.0,2615.0,4.0,1.72,19.0,76.46
50.0,Male,4.9,7346.0,58.0,1485.0,5.0,2.08,129.0,65.51
21.0,Male,9.8,14525.0,,2318.0,9.0,,24.0,62.36
74.0,Female,6.9,3871.0,52.0,1471.0,3.0,1.77,76.0,62.7
43.0,Male,7.4,2920.0,107.0,2861.0,6.0,1.75,64.0,51.88
33.0,Male,6.1,3997.0,100.0,1735.0,3.0,1.71,11.0,43.29
,Female,,16611.0,66.0,2114.0,1.0,3.88,68.0,83.65
63.0,Male,9.3,5861.0,54.0,3317.0,10.0,1.91,113.0,60.54
35.0,Male,4.3,1702.0,67.0,3027.0,4.0,2.85,69.0,68.43
20.0,Female,7.2,6497.0,107.0,2139.0,9.0,1.49,91.0,47.72
20.0,Male,5.2,12765.0,99.0,2511.0,5.0,3.29,127.0,71.89
66.0,Male,6.3,7281.0,90.0,2678.0,9.0,1.84,39.0,47.91
24.0,Male,6.0,7659.0,105.0,2177.0,2.0,2.14,5.0,50.02
54.0,Male,5.5,2652.0,62.0,3049.0,6.0,0.82,89.0,50.46
39.0,Male,6.8,12412.0,83.0,1723.0,4.0,2.88,102.0,67.9
62.0,Male,3.5,4905.0,98.0,2338.0,10.0,3.03,18.0,36.74
21.0,Female,6.4,2840.0,53.0,1962.0,4.0,1.27,45.0,54.46
69.0,Female,6.7,13209.0,77.0,2894.0,8.0,2.92,46.0,78.09
57.0,Male,5.0,16942.0,72.0,2808.0,5.0,1.16,97.0,81.35
43.0,Male,8.8,11456.0,62.0,3175.0,5.0,2.54,113.0,91.69
29.0,Female,6.0,16948.0,64.0,2213.0,7.0,1.9,95.0,74.83
73.0,Female,6.5,7956.0,108.0,1907.0,7.0,3.04,38.0,54.37
35.0,Male,6.0,9925.0,81.0,1472.0,5.0,2.27,80.0,72.5
45.0,Male,6.7,7200.0,56.0,3293.0,1.0,2.75,34.0,78.78
40.0,Male,8.5,9761.0,91.0,2125.0,1.0,2.97,82.0,85.32
31.0,Female,10.0,16200.0,86.0,3060.0,6.0,1.9,125.0,76.47
41.0,Female,7.8,11864.0,74.0,2205.0,1.0,2.08,86.0,87.9
26.0,Female,8.2,1648.0,75.0,2130.0,7.0,1.32,102.0,59.6
18.0,Male,9.0,10945.0,83.0,1915.0,9.0,1.89,97.0,64.89
34.0,Male,7.1,7537.0,105.0,3118.0,8.0,3.45,61.0,62.86
24.0,Male,8.8,10331.0,96.0,2029.0,7.0,2.63,17.0,59.05
41.0,Male,7.8,10570.0,75.0,2051.0,3.0,1.37,126.0,76.07
67.0,Male,7.0,11098.0,66.0,2950.0,7.0,3.24,46.0,73.16
27.0,Female,7.3,15752.0,58.0,2539.0,2.0,2.37,115.0,87.3
18.0,Male,4.4,15624.0,63.0,3041.0,,2.68,109.0,58.09
24.0,Female,7.2,17521.0,59.0,1627.0,1.0,2.44,88.0,87.55
46.0,Male,4.8,11465.0,98.0,3509.0,6.0,2.39,71.0,69.06
33.0,Male,4.7,5992.0,85.0,1920.0,5.0,0.7,35.0,51.95
45.0,Female,7.1,4490.0,54.0,1659.0,1.0,2.87,17.0,68.6
19.0,Female,5.4,15468.0,105.0,1640.0,2.0,0.7,113.0,62.54
36.0,Male,6.8,16553.0,60.0,2085.0,8.0,2.81,125.0,70.88
41.0,Female,7.0,1825.0,89.0,2331.0,6.0,2.17,87.0,60.29
42.0,Male,7.0,4828.0,52.0,1569.0,2.0,2.68,128.0,63.28
49.0,Male,5.6,12613.0,86.0,2769.0,2.0,2.21,28.0,68.45
62.0,Female,8.0,3974.0,,2749.0,7.0,2.83,66.0,65.14
44.0,Male,6.7,2040.0,104.0,3109.0,7.0,2.11,22.0,44.45
65.0,Female,7.4,17950.0,86.0,1436.0,5.0,2.3,69.0,76.89
48.0,Male,5.2,,80.0,1611.0,1.0,2.38,115.0,57.82
32.0,Female,6.6,4785.0,82.0,1851.0,1.0,3.42,37.0,67.56
31.0,Female,8.2,17814.0,88.0,2363.0,2.0,2.52,54.0,81.1
36.0,Male,8.1,2881.0,76.0,2691.0,1.0,1.18,67.0,71.8
52.0,Male,5.8,14637.0,93.0,1844.0,6.0,1.71,60.0,68.99
31.0,Male,6.1,10641.0,82.0,2189.0,4.0,2.52,125.0,73.47
70.0,Female,5.5,10270.0,108.0,2529.0,3.0,2.98,55.0,70.25
45.0,Female,5.9,15096.0,,2597.0,6.0,1.59,33.0,66.28
67.0,Female,5.0,1558.0,94.0,2558.0,8.0,3.67,42.0,51.39
56.0,Male,6.6,2220.0,99.0,2808.0,2.0,2.22,39.0,61.81
37.0,Male,7.6,4485.0,93.0,3062.0,7.0,2.39,40.0,57.98
31.0,Female,5.8,9433.0,108.0,3245.0,2.0,1.22,116.0,73.88
60.0,Male,6.7,17365.0,77.0,3523.0,6.0,2.88,66.0,81.11
36.0,Female,6.5,2350.0,83.0,2264.0,4.0,1.79,49.0,58.08
32.0,Male,8.2,8258.0,60.0,2121.0,2.0,1.58,18.0,65.94
71.0,Male,,8402.0,73.0,2013.0,9.0,1.88,126.0,57.01
45.0,Female,6.1,4501.0,61.0,2170.0,2.0,3.07,19.0,62.16
20.0,Female,5.7,6978.0,97.0,2585.0,8.0,2.43,45.0,53.75
46.0,Female,5.3,4576.0,97.0,2729.0,4.0,1.48,90.0,60.2
44.0,Male,7.5,3503.0,63.0,1553.0,7.0,1.73,0.0,42.15
67.0,Female,6.6,9956.0,98.0,3597.0,8.0,3.09,41.0,60.7
58.0,Female,6.9,,70.0,1492.0,5.0,1.93,123.0,75.63
28.0,Female,8.5,7989.0,94.0,2282.0,7.0,2.49,3.0,62.79
26.0,Female,8.5,11866.0,106.0,2394.0,5.0,2.66,30.0,77.08
52.0,Female,4.7,12458.0,100.0,2159.0,7.0,0.7,11.0,40.25
20.0,Female,7.6,15363.0,62.0,1879.0,3.0,2.99,90.0,86.59
36.0,Male,7.1,15055.0,62.0,2567.0,5.0,1.5,1.0,69.08
25.0,Male,6.2,16419.0,58.0,1415.0,2.0,1.85,6.0,62.28
19.0,Female,7.2,14883.0,100.0,3035.0,5.0,3.18,61.0,81.5
70.0,Male,4.6,16827.0,83.0,2894.0,1.0,3.11,97.0,80.86
23.0,Male,8.7,17429.0,61.0,3096.0,5.0,2.44,117.0,88.74
18.0,Female,7.5,13768.0,86.0,3195.0,9.0,2.61,28.0,65.11
71.0,Male,5.7,9485.0,82.0,3352.0,4.0,2.78,74.0,80.72
28.0,,6.0,6356.0,86.0,1725.0,5.0,3.1,104.0,63.57
64.0,Female,4.6,10799.0,88.0,3237.0,9.0,3.19,94.0,69.58
19.0,Male,6.4,15126.0,61.0,2640.0,1.0,2.18,125.0,88.57
26.0,Female,6.2,13859.0,74.0,1671.0,7.0,1.58,9.0,60.59
24.0,Male,5.1,9939.0,93.0,3564.0,6.0,1.92,5.0,53.32
58.0,Female,7.8,2478.0,104.0,3185.0,4.0,2.19,89.0,66.84
53.0,Female,8.5,5763.0,66.0,1991.0,3.0,2.06,47.0,63.82
45.0,Male,6.8,10897.0,85.0,3359.0,6.0,1.39,95.0,73.39
31.0,Male,6.4,7681.0,106.0,3007.0,5.0,2.41,93.0,69.09
23.0,Male,7.4,8863.0,86.0,2383.0,4.0,1.0,57.0,66.63
50.0,Male,6.8,6260.0,65.0,1756.0,7.0,2.16,129.0,59.04
31.0,Male,5.4,2478.0,85.0,3008.0,4.0,2.2,114.0,67.84
51.0,Other,6.0,9032.0,53.0,3450.0,9.0,2.18,47.0,65.25
57.0,Male,6.4,8675.0,80.0,1823.0,3.0,2.7,0.0,64.45
66.0,Female,7.1,14326.0,84.0,1400.0,8.0,2.6,129.0,68.77
46.0,Male,6.8,3083.0,55.0,1904.0,6.0,3.66,125.0,63.59
18.0,Other,7.1,9345.0,63.0,2048.0,9.0,1.74,116.0,57.54
33.0,Male,4.8,15544.0,109.0,2234.0,5.0,2.3,7.0,58.89
66.0,Male,7.7,5700.0,88.0,3548.0,3.0,,93.0,67.67
48.0,Female,6.8,6513.0,78.0,3519.0,4.0,2.22,124.0,73.95
53.0,Male,10.0,2668.0,65.0,2875.0,7.0,1.21,49.0,56.87
44.0,Female,6.3,10852.0,59.0,1878.0,5.0,1.27,98.0,69.44
27.0,Male,7.2,15576.0,76.0,1866.0,,2.1,69.0,73.57
69.0,Female,10.0,9288.0,83.0,1579.0,2.0,1.0,60.0,62.7
62.0,,7.1,8211.0,62.0,3141.0,4.0,1.87,93.0,75.96
74.0,Female,6.7,13784.0,98.0,1885.0,10.0,1.65,75.0,51.22
66.0,Male,5.5,8624.0,76.0,3375.0,8.0,1.89,89.0,69.35
34.0,Male,8.8,7897.0,55.0,2720.0,1.0,2.89,29.0,76.68
32.0,Male,5.3,14030.0,59.0,2471.0,10.0,1.35,37.0,58.41
32.0,Male,7.4,5971.0,101.0,3444.0,5.0,2.71,83.0,73.46
70.0,Male,6.2,15475.0,71.0,1743.0,7.0,1.7,72.0,65.71
49.0,Female,6.6,5704.0,73.0,2420.0,1.0,1.79,49.0,74.76
43.0,Female,4.9,9787.0,63.0,1968.0,2.0,2.43,108.0,74.64
73.0,Female,8.5,5404.0,98.0,1798.0,7.0,1.91,44.0,57.04
52.0,Male,6.4,11823.0,99.0,3474.0,3.0,1.48,61.0,70.81
69.0,Male,5.2,8494.0,66.0,2731.0,2.0,1.84,41.0,63.61
74.0,Female,8.4,5217.0,94.0,1754.0,7.0,0.86,73.0,47.48
22.0,Male,6.1,13699.0,78.0,1636.0,3.0,2.37,73.0,84.52
38.0,Male,,16909.0,61.0,2086.0,9.0,0.7,42.0,59.97
59.0,Male,7.9,1670.0,98.0,3234.0,2.0,2.72,100.0,71.76
64.0,Female,7.4,10741.0,56.0,1720.0,1.0,2.53,20.0,71.27
26.0,Other,3.9,13271.0,102.0,3031.0,4.0,3.22,100.0,70.01
36.0,Male,7.7,13289.0,53.0,1632.0,4.0,3.63,8.0,67.23
49.0,Female,6.7,4905.0,70.0,2140.0,7.0,2.76,32.0,58.33
63.0,Male,6.4,3118.0,65.0,2548.0,3.0,1.66,52.0,59.33
24.0,Male,6.7,9827.0,65.0,1683.0,10.0,3.62,55.0,61.44
52.0,Female,4.7,11900.0,79.0,2272.0,5.0,1.26,82.0,63.43
34.0,Male,7.0,,95.0,1989.0,8.0,0.77,122.0,51.09
30.0,Female,5.0,7398.0,75.0,1501.0,8.0,3.4,98.0,66.65
47.0,Male,6.4,10138.0,81.0,1402.0,9.0,2.52,70.0,56.93
41.0,Male,7.0,8761.0,108.0,1719.0,6.0,0.79,10.0,39.07
54.0,Female,8.2,9323.0,80.0,3046.0,3.0,1.15,128.0,82.48
36.0,Male,5.7,12660.0,97.0,1482.0,6.0,2.49,41.0,60.31
64.0,Female,8.7,17736.0,74.0,2512.0,5.0,1.49,80.0,79.42
22.0,Male,8.0,14578.0,56.0,1454.0,7.0,1.59,105.0,70.25
67.0,Female,6.2,1337.0,66.0,1874.0,3.0,,,66.69
19.0,Male,5.4,7069.0,61.0,1792.0,6.0,3.6,14.0,64.41
59.0,Male,4.9,1363.0,104.0,2147.0,10.0,2.2,33.0,33.09
37.0,Female,7.2,15870.0,53.0,3036.0,7.0,1.99,129.0,69.1
39.0,Male,5.8,12026.0,99.0,2326.0,10.0,2.73,,61.67
19.0,Male,8.4,4879.0,60.0,1432.0,2.0,1.71,82.0,73.33
58.0,Other,5.9,15297.0,60.0,1718.0,7.0,0.7,57.0,58.9
27.0,Female,5.6,10656.0,82.0,2069.0,1.0,0.7,122.0,70.2
55.0,Female,7.1,2064.0,56.0,2012.0,3.0,2.05,94.0,60.72
59.0,Female,5.9,3741.0,56.0,2642.0,9.0,2.72,94.0,53.41
66.0,Female,6.8,14796.0,96.0,2171.0,2.0,2.11,119.0,78.54
58.0,Female,8.1,6059.0,55.0,3036.0,5.0,2.67,125.0,75.72
35.0,Female,7.0,10012.0,86.0,1955.0,1.0,2.74,111.0,77.8
60.0,Male,7.0,16242.0,58.0,2891.0,3.0,3.07,86.0,88.57
65.0,Male,7.1,6057.0,56.0,1621.0,2.0,2.23,29.0,63.48
36.0,Female,4.6,1394.0,90.0,3574.0,5.0,2.29,34.0,48.98
25.0,Female,7.3,2609.0,74.0,3570.0,7.0,2.07,20.0,56.9
68.0,Male,7.0,16582.0,53.0,2006.0,7.0,1.92,104.0,61.86
26.0,Male,8.0,11278.0,91.0,1915.0,10.0,1.0,43.0,53.0
51.0,Male,7.6,6717.0,108.0,1400.0,2.0,2.92,29.0,56.83
31.0,Female,6.5,2521.0,84.0,3547.0,5.0,1.83,94.0,64.81
25.0,Female,8.1,12889.0,74.0,1484.0,6.0,1.79,73.0,75.06
62.0,Male,6.4,1866.0,100.0,1404.0,1.0,1.72,31.0,51.05
26.0,Female,7.1,2740.0,71.0,1614.0,2.0,1.16,48.0,65.06
56.0,Female,6.4,11178.0,87.0,2048.0,4.0,2.04,62.0,72.15
57.0,Female,7.4,11973.0,79.0,3545.0,9.0,2.46,103.0,77.19
21.0,Male,6.3,10772.0,94.0,1766.0,6.0,1.61,0.0,48.32
27.0,Female,8.9,16478.0,82.0,2654.0,6.0,2.83,98.0,81.27
63.0,Female,9.4,5721.0,79.0,2830.0,6.0,1.84,10.0,55.8
46.0,Female,7.9,10527.0,76.0,3158.0,9.0,1.03,112.0,72.72
24.0,Male,8.8,6341.0,69.0,2938.0,6.0,3.06,15.0,71.46
74.0,Female,4.8,7283.0,80.0,3567.0,8.0,2.24,32.0,50.83
33.0,Female,5.0,3731.0,55.0,2855.0,4.0,2.7,47.0,55.44
18.0,Male,6.4,14532.0,71.0,3257.0,9.0,2.72,129.0,73.45
70.0,Male,6.9,13022.0,56.0,2103.0,1.0,1.44,51.0,79.27
18.0,Female,6.5,13173.0,70.0,2296.0,4.0,1.73,104.0,82.25
49.0,Female,4.7,3589.0,72.0,3021.0,3.0,2.82,33.0,60.07
74.0,Male,8.3,3177.0,53.0,3326.0,2.0,3.38,50.0,74.95
50.0,Male,9.6,14339.0,69.0,1411.0,6.0,2.14,67.0,71.65
51.0,Male,8.5,12383.0,90.0,2354.0,9.0,1.66,16.0,56.84
40.0,Female,8.2,1700.0,108.0,3165.0,2.0,3.28,3.0,62.61
25.0,Other,7.1,12366.0,87.0,1650.0,9.0,1.66,45.0,63.02
50.0,Male,5.7,17664.0,93.0,2176.0,9.0,2.33,102.0,71.61
69.0,Male,6.9,13832.0,90.0,2605.0,9.0,1.8,13.0,56.94
23.0,Male,9.5,5865.0,106.0,1582.0,1.0,2.29,106.0,68.43
68.0,Female,6.3,6513.0,106.0,3414.0,10.0,1.44,79.0,57.43
41.0,Female,6.2,13835.0,58.0,2209.0,5.0,1.84,35.0,64.3
48.0,Female,8.2,7941.0,79.0,3125.0,6.0,1.66,14.0,70.08
27.0,Male,8.3,13576.0,104.0,2340.0,4.0,2.56,71.0,85.7
53.0,Male,5.7,17328.0,103.0,2284.0,6.0,2.21,55.0,62.3
28.0,Male,6.5,8012.0,83.0,3525.0,6.0,2.72,14.0,63.31
33.0,Female,6.1,10834.0,77.0,3280.0,8.0,1.52,86.0,70.35
59.0,Female,6.9,9427.0,55.0,2534.0,4.0,1.95,108.0,69.69
20.0,Female,8.2,9742.0,79.0,2421.0,2.0,2.54,58.0,91.49
43.0,Male,5.8,2471.0,81.0,3117.0,6.0,2.7,58.0,63.62
51.0,Female,8.2,17779.0,88.0,2906.0,8.0,1.09,114.0,64.61
25.0,Male,6.9,10284.0,82.0,3554.0,1.0,2.32,50.0,86.6
34.0,Female,9.8,5056.0,64.0,2132.0,9.0,1.53,31.0,52.51
37.0,Female,7.2,10841.0,108.0,1647.0,9.0,2.74,110.0,66.41
55.0,Female,6.7,7885.0,64.0,1828.0,6.0,3.4,68.0,68.99
73.0,Female,7.5,15008.0,74.0,2560.0,10.0,0.7,121.0,60.56
65.0,Male,6.4,13966.0,81.0,2089.0,4.0,1.64,,73.95
28.0,Female,4.5,7620.0,69.0,3180.0,2.0,2.28,105.0,69.89
19.0,Male,6.5,13180.0,55.0,3325.0,7.0,2.1,45.0,72.59
20.0,Female,6.5,1755.0,87.0,1811.0,7.0,2.76,93.0,53.23
51.0,Male,4.7,17440.0,65.0,3577.0,10.0,2.16,61.0,63.77
26.0,Male,6.7,9783.0,102.0,2788.0,3.0,1.73,99.0,70.13
31.0,Male,4.1,12192.0,98.0,1980.0,2.0,1.39,121.0,68.15
66.0,Male,6.3,12037.0,76.0,1842.0,7.0,1.27,95.0,65.47
67.0,Female,7.1,6459.0,78.0,1763.0,4.0,1.58,64.0,63.91
65.0,Male,6.9,12790.0,107.0,2436.0,2.0,1.7,129.0,75.83
32.0,Male,6.3,7880.0,53.0,1556.0,7.0,2.37,112.0,55.64
53.0,Other,6.7,12634.0,73.0,1688.0,2.0,1.99,31.0,67.47
52.0,Female,5.8,2707.0,55.0,3058.0,9.0,1.64,122.0,57.29
28.0,Male,6.8,3652.0,60.0,2475.0,4.0,1.39,62.0,68.66
49.0,Male,6.9,16718.0,105.0,2561.0,7.0,1.61,33.0,61.17
47.0,Female,5.6,13562.0,57.0,2114.0,6.0,1.71,38.0,61.34
40.0,Female,7.1,3361.0,107.0,2623.0,6.0,1.58,102.0,53.66
60.0,Male,7.1,4791.0,97.0,2154.0,4.0,2.57,50.0,54.06
56.0,Female,6.6,10367.0,89.0,,1.0,3.06,84.0,78.62
48.0,Male,9.9,1298.0,95.0,2650.0,7.0,1.28,57.0,54.82
59.0,Male,6.6,7943.0,62.0,1578.0,5.0,2.88,128.0,67.51
61.0,Female,6.4,6686.0,58.0,2915.0,10.0,2.59,17.0,57.26
50.0,Female,6.3,3454.0,73.0,3412.0,9.0,2.23,76.0,61.88
33.0,Female,5.5,6237.0,96.0,2868.0,1.0,3.17,46.0,71.36
61.0,Male,7.7,6122.0,,2668.0,4.0,1.98,103.0,72.85
58.0,Male,5.9,2327.0,62.0,3521.0,5.0,2.38,122.0,65.02
74.0,Male,6.1,11843.0,97.0,1882.0,4.0,2.19,44.0,66.85
26.0,Male,6.1,5776.0,88.0,3102.0,8.0,2.13,118.0,61.13
41.0,Male,5.5,1725.0,83.0,1856.0,4.0,2.42,78.0,60.14
70.0,Female,4.5,1571.0,75.0,1401.0,2.0,2.13,7.0,53.32
47.0,Female,6.2,17428.0,97.0,1929.0,4.0,2.43,101.0,74.34
71.0,Female,7.9,3187.0,94.0,2505.0,8.0,1.63,71.0,52.78
18.0,Male,7.1,16472.0,72.0,,5.0,1.65,125.0,71.45
20.0,Male,8.8,3999.0,59.0,2013.0,3.0,1.63,59.0,69.61
63.0,Female,7.8,2621.0,102.0,1509.0,8.0,1.84,32.0,39.27
38.0,Male,7.5,10364.0,59.0,1935.0,1.0,2.81,22.0,75.0
47.0,Female,9.2,15788.0,76.0,2983.0,5.0,1.78,10.0,70.49
42.0,Male,6.7,2402.0,103.0,1734.0,2.0,2.56,91.0,58.55
41.0,Female,6.9,6719.0,76.0,1980.0,7.0,2.29,126.0,68.88
71.0,Female,6.8,13845.0,100.0,1698.0,9.0,1.79,84.0,57.07
23.0,Female,8.8,2334.0,80.0,2245.0,5.0,3.02,78.0,68.65
62.0,Female,6.8,4048.0,95.0,3074.0,10.0,2.62,3.0,40.89
68.0,Female,6.0,6342.0,86.0,2582.0,9.0,2.1,2.0,41.35
55.0,Male,7.6,14751.0,68.0,1840.0,8.0,2.04,64.0,72.5
40.0,Female,5.7,14789.0,103.0,2104.0,2.0,2.17,67.0,73.05
27.0,Female,7.5,13118.0,79.0,2874.0,1.0,1.03,55.0,88.92
56.0,Other,7.3,12385.0,78.0,2453.0,2.0,1.52,121.0,83.47
44.0,Male,6.6,,90.0,2411.0,4.0,2.42,42.0,54.33
26.0,Male,7.5,5207.0,105.0,3303.0,5.0,0.99,127.0,62.51
38.0,Female,4.9,16684.0,102.0,3202.0,3.0,1.58,34.0,67.62
72.0,Female,7.0,13282.0,74.0,1937.0,10.0,1.83,42.0,62.46
33.0,,,5249.0,65.0,2949.0,8.0,4.13,38.0,63.05
28.0,Male,10.0,13091.0,70.0,3140.0,7.0,2.57,101.0,83.43
56.0,Male,7.0,13368.0,67.0,3379.0,7.0,2.87,43.0,73.29
29.0,Male,6.0,13680.0,69.0,1980.0,7.0,1.54,59.0,71.13
70.0,Male,5.0,17665.0,76.0,3001.0,9.0,2.35,14.0,51.44
66.0,Male,8.5,10283.0,53.0,1811.0,4.0,0.87,51.0,71.25
74.0,Male,6.3,2204.0,82.0,2378.0,2.0,1.87,25.0,58.29
70.0,Female,5.8,14958.0,101.0,1559.0,3.0,2.45,98.0,67.8
31.0,Male,7.2,1451.0,76.0,2728.0,3.0,1.11,105.0,60.64
30.0,Male,7.6,11974.0,56.0,2905.0,10.0,2.38,35.0,69.32
37.0,Male,7.6,14579.0,74.0,2382.0,6.0,2.43,128.0,67.13
44.0,Male,6.8,3306.0,71.0,2305.0,5.0,1.68,55.0,59.05
68.0,Other,7.0,14595.0,86.0,1932.0,1.0,1.52,108.0,76.89
59.0,Female,7.1,14812.0,66.0,3094.0,8.0,,32.0,64.93
54.0,Male,7.2,12185.0,69.0,3402.0,7.0,1.86,111.0,72.51
68.0,Male,7.4,6639.0,95.0,1691.0,9.0,1.88,18.0,48.4
54.0,Male,8.2,4592.0,62.0,2006.0,2.0,2.46,47.0,73.72
39.0,Male,6.9,13044.0,106.0,2727.0,7.0,1.73,49.0,62.5
41.0,Male,5.7,3837.0,69.0,2204.0,4.0,3.22,24.0,60.15
47.0,Male,6.6,12542.0,99.0,1428.0,3.0,3.22,,75.52
23.0,Male,7.8,4048.0,56.0,1445.0,3.0,2.27,38.0,65.5
60.0,Female,4.5,6843.0,70.0,1914.0,3.0,1.86,54.0,70.12
55.0,Male,4.5,9709.0,73.0,3528.0,8.0,1.73,2.0,48.67
59.0,Male,8.0,3916.0,78.0,2741.0,1.0,2.32,88.0,76.64
48.0,Female,8.8,14548.0,57.0,1961.0,10.0,2.44,23.0,58.2
62.0,Male,5.2,12875.0,66.0,1523.0,10.0,1.96,37.0,53.33
72.0,Male,6.9,1474.0,102.0,3063.0,,1.82,119.0,52.07
50.0,Male,6.3,15463.0,105.0,2229.0,9.0,2.35,112.0,62.14
43.0,Male,6.5,13242.0,77.0,2266.0,4.0,2.15,14.0,67.02
23.0,Male,7.2,15282.0,58.0,2635.0,5.0,1.7,81.0,76.52
62.0,Female,5.1,11308.0,67.0,1902.0,2.0,2.18,97.0,75.57
69.0,Female,5.4,11725.0,107.0,3000.0,9.0,1.68,123.0,58.23
57.0,Male,6.4,7643.0,105.0,2090.0,8.0,1.57,31.0,36.5
67.0,Male,6.6,5020.0,99.0,2952.0,2.0,2.1,42.0,59.44
67.0,Female,5.3,5154.0,102.0,2538.0,10.0,1.7,30.0,45.6
63.0,Female,7.8,6512.0,93.0,1725.0,1.0,1.59,69.0,68.84
46.0,Male,6.3,6087.0,88.0,2771.0,8.0,2.83,78.0,61.23
23.0,Male,6.3,13877.0,96.0,1565.0,2.0,1.83,24.0,58.33
18.0,Male,7.2,10008.0,89.0,2973.0,8.0,3.39,2.0,66.78
29.0,Female,6.6,8102.0,71.0,2227.0,9.0,2.54,17.0,54.69
42.0,Male,7.9,13384.0,89.0,2875.0,10.0,1.53,27.0,54.32
60.0,Male,5.6,13505.0,69.0,1929.0,2.0,2.91,76.0,84.71
43.0,Male,5.0,16906.0,88.0,2295.0,2.0,1.6,26.0,67.62
19.0,Male,6.4,6398.0,74.0,2072.0,1.0,3.48,104.0,81.44
29.0,Male,6.9,5287.0,80.0,1952.0,9.0,2.26,83.0,68.61
73.0,Female,5.2,1306.0,62.0,2153.0,2.0,2.48,25.0,52.87
74.0,Female,5.0,3885.0,107.0,1518.0,4.0,2.12,128.0,52.37
39.0,Male,7.0,11338.0,95.0,2273.0,5.0,2.29,91.0,71.35
63.0,,5.8,14794.0,58.0,,4.0,1.94,113.0,69.67
59.0,Female,4.9,11295.0,79.0,2540.0,5.0,1.45,87.0,67.43
71.0,Female,8.1,17861.0,78.0,1599.0,4.0,2.34,85.0,74.59
68.0,Male,6.0,11742.0,103.0,1420.0,3.0,2.82,62.0,66.82
53.0,Male,8.3,16027.0,95.0,2365.0,4.0,1.27,85.0,71.62
40.0,Female,6.8,,102.0,2055.0,9.0,3.18,99.0,55.45
53.0,Female,7.2,6641.0,79.0,3329.0,2.0,2.52,128.0,80.97
36.0,Female,6.5,14825.0,61.0,1981.0,10.0,1.79,77.0,63.6
37.0,Female,3.5,12303.0,93.0,2278.0,5.0,1.78,97.0,65.18
52.0,Male,5.3,9389.0,64.0,1919.0,3.0,3.4,,80.15
50.0,Male,6.6,17256.0,88.0,3356.0,5.0,,79.0,79.67
51.0,Male,7.3,14008.0,75.0,3134.0,10.0,2.9,99.0,77.76
39.0,Female,4.5,6162.0,72.0,1778.0,9.0,1.92,24.0,49.99
41.0,Female,6.7,11466.0,58.0,1952.0,9.0,2.49,115.0,67.65
18.0,Male,5.3,7853.0,98.0,1810.0,3.0,2.34,127.0,70.88
52.0,Female,7.1,8189.0,91.0,1732.0,9.0,1.98,46.0,50.05
50.0,Male,6.8,14724.0,71.0,1929.0,8.0,2.18,115.0,70.92
71.0,Male,7.8,12617.0,94.0,3274.0,1.0,2.88,105.0,88.86
46.0,Male,8.2,1407.0,109.0,2409.0,5.0,3.22,30.0,54.83
44.0,Female,7.4,10859.0,93.0,,9.0,1.92,128.0,66.1
21.0,Female,7.9,12069.0,107.0,1819.0,6.0,1.18,76.0,59.36
29.0,Female,6.3,9779.0,79.0,1804.0,6.0,3.25,21.0,69.08
37.0,Other,10.0,6239.0,73.0,2621.0,4.0,3.26,14.0,72.62
39.0,Female,5.2,12095.0,100.0,3052.0,1.0,2.38,66.0,83.0
38.0,Female,6.1,17121.0,90.0,2627.0,9.0,3.35,67.0,73.15
40.0,Female,8.0,2643.0,87.0,2845.0,8.0,2.33,112.0,67.57
61.0,Male,7.8,11328.0,89.0,1975.0,3.0,1.46,66.0,74.21
25.0,Female,7.4,16492.0,109.0,3479.0,3.0,1.18,51.0,79.43
36.0,Female,7.7,7928.0,91.0,3209.0,6.0,1.17,41.0,60.49
27.0,Female,4.1,6829.0,99.0,3331.0,8.0,2.1,66.0,51.79
35.0,Male,8.9,5359.0,54.0,2868.0,1.0,1.77,34.0,73.3
57.0,Female,6.5,4974.0,93.0,2927.0,7.0,1.69,97.0,59.51
20.0,Other,8.4,7770.0,70.0,1555.0,9.0,2.03,17.0,56.43
37.0,Male,4.2,14166.0,59.0,1754.0,5.0,2.7,107.0,77.92
19.0,Other,7.1,4253.0,68.0,1691.0,1.0,1.72,28.0,63.74
72.0,Male,6.1,5084.0,100.0,2462.0,1.0,1.6,25.0,66.03
59.0,Male,7.5,17979.0,99.0,2693.0,2.0,1.76,126.0,83.87
